model,window_id,horizon,n,MSE,MAE,QLIKE
VIX,0,9,252,0.001231597978609975,0.03186271890538385,0.39408030186604853
VIX,0,10,252,0.0012842300067157438,0.032452719769577955,0.4021775495139125
VIX,0,11,252,0.0013495832926270295,0.033076075789434764,0.4113145743814743
VIX,0,12,252,0.0014347414741079005,0.03368880992087364,0.4219428492505119
VIX,0,13,252,0.0014882324004513157,0.034239897926818925,0.430987117443999
VIX,0,14,252,0.0015375476853373444,0.034820150424176306,0.4393929790983299
VIX,0,15,252,0.0015849011162878286,0.03538106429872943,0.4497345589359588
VIX,0,16,252,0.0016344143664937542,0.035968687834700766,0.4611572109993806
VIX,0,17,252,0.0016725198068698933,0.03632859788201159,0.47159713244673745
VIX,0,18,252,0.00171553435279397,0.03666985848595298,0.48335622996151933
VIX,0,19,252,0.001765299108280411,0.037120426028198136,0.49516749189699655
VIX,0,20,252,0.0018144245765616745,0.0375957236050138,0.5065734731406785
VIX,0,21,252,0.001901403423032623,0.038272043576398025,0.5197063130591387
VIX,0,22,252,0.001970129336820804,0.0389490898531945,0.5329279656413093
VIX,1,1,252,0.002026231864466969,0.03641226824709086,0.36784565494342525
VIX,1,2,252,0.002012341578959483,0.03634407427105583,0.36298443898023586
VIX,1,3,252,0.0019930229768453434,0.036277146386208554,0.3581940937255696
VIX,1,4,252,0.0019821505511210336,0.03621547981823283,0.3542153264485148
VIX,1,5,252,0.001975229404551348,0.036163413828268515,0.35062642434631364
VIX,1,6,252,0.001972130276271588,0.03619001938274352,0.34788226570399006
VIX,1,7,252,0.0019771586536038678,0.0361749930408484,0.3456260334872135
VIX,1,8,252,0.001982218823445393,0.03620556897093187,0.344003080988827
VIX,1,9,252,0.0020007736601919137,0.036191553927257876,0.3431364459673552
VIX,1,10,252,0.0020266157849494464,0.03639599312935242,0.3434726356230712
VIX,1,11,252,0.0020546871516398677,0.0367057390566128,0.34429838030176907
VIX,1,12,252,0.0020926384822504483,0.03703017013756763,0.34590269637509946
VIX,1,13,252,0.002139001345136322,0.03735350506455859,0.3482497959277124
VIX,1,14,252,0.002173724660984907,0.03769941564822934,0.35042452490498693
VIX,1,15,252,0.002222189041874369,0.0380453112061743,0.3532994826360196
VIX,1,16,252,0.0022623331991812145,0.0383843003799026,0.3562977800728162
VIX,1,17,252,0.002309830687378562,0.038820287344351924,0.36008105183006
VIX,1,18,252,0.0023554366122562763,0.03922276415568781,0.36398317412994396
VIX,1,19,252,0.0024193469969435452,0.039662059395709715,0.36956455541480865
VIX,1,20,252,0.00248229424443369,0.04018867048469812,0.37561008946717284
VIX,1,21,252,0.0025605279637373594,0.04073654700368582,0.3826226825881699
VIX,1,22,252,0.0026382132734369197,0.04126104238014566,0.39029594325218997
VIX,2,1,250,0.00048547666467502204,0.0204973729563804,0.40029825608581215
VIX,2,2,250,0.00048612434101962253,0.020546016105777533,0.4014732288930828
VIX,2,3,250,0.00048715695702944976,0.020595995078784027,0.4029158601959031
VIX,2,4,250,0.0004885484122376145,0.020640812338860438,0.40451284777236823
VIX,2,5,250,0.000490391796892797,0.02068583959648754,0.40635787357788034
VIX,2,6,250,0.0004919270204926798,0.02072617210948261,0.40806978869861993
VIX,2,7,250,0.0004929457708910689,0.020762477507911783,0.4093763990242995
VIX,2,8,250,0.0004940616978742204,0.02079710779576322,0.4107636530864368
VIX,2,9,250,0.0004953752668136439,0.02082979963346326,0.41231874992073686
VIX,2,10,250,0.0004964533763667272,0.02085454863119588,0.413697855287492
VIX,2,11,250,0.0004978056212934754,0.020879876884064272,0.41529222882600586
VIX,2,12,250,0.0004990641228954044,0.020901320678339573,0.41678018742011597
VIX,2,13,250,0.0005002794895465611,0.02091879385199634,0.41812816892752314
VIX,2,14,250,0.0005014883172002043,0.02093260733959828,0.4192606091047774
VIX,2,15,250,0.000502861085105931,0.020943044916325995,0.42034278457198265
VIX,2,16,250,0.0005036954601061578,0.020952044788690113,0.42119899051173987
VIX,2,17,250,0.0005050062479801912,0.020968581512109463,0.4227212945742156
VIX,2,18,250,0.0005064609847654982,0.0209854724495491,0.42438146474922694
VIX,2,19,250,0.0005081293435759403,0.0210072631302988,0.4263517404178738
VIX,2,20,250,0.00051104064638654,0.0210349851877211,0.429386972192258
VIX,2,21,250,0.0005146842971828987,0.021065989528684704,0.4328394659156689
VIX,2,22,250,0.0005190813150651738,0.021100437654847853,0.4371084684211544
VIX,3,1,252,0.00018320331770891528,0.012703831079163326,0.3808519298698262
VIX,3,2,252,0.00018260834573839002,0.012719630444474751,0.38102532636844183
VIX,3,3,252,0.00018251104393183942,0.012733512087435811,0.3816831643523695
VIX,3,4,252,0.00018258278288894438,0.012750189679652548,0.38290345499748474
VIX,3,5,252,0.00018264588583845554,0.01276492027726848,0.383959012977661
VIX,3,6,252,0.00018301026793702283,0.012779360674203242,0.38535680201728284
VIX,3,7,252,0.00018352400271451306,0.012792628675071189,0.38674566906492575
VIX,3,8,252,0.00018428261890048874,0.012803366814095206,0.3879542369981544
VIX,3,9,252,0.0001850925420760743,0.012813559146516705,0.3891669521584666
VIX,3,10,252,0.00018595994152168248,0.012823067088796675,0.39052292353422274
VIX,3,11,252,0.00018678770339308808,0.012831087181828961,0.39183861137267034
VIX,3,12,252,0.00018775538372187194,0.01284010056698044,0.39334106814784203
VIX,3,13,252,0.00018895311609640642,0.012848200641518008,0.39503694865540073
VIX,3,14,252,0.000190554754830944,0.012864886077144368,0.39812501085165697
VIX,3,15,252,0.00019212821340315532,0.012879223863723397,0.4009173300001014
VIX,3,16,252,0.00019379314190732624,0.012892697726226506,0.403537986754629
VIX,3,17,252,0.00019508678410630256,0.0128999481974888,0.4054198686976275
VIX,3,18,252,0.00019663905040403067,0.012906481519628565,0.4074674264538982
VIX,3,19,252,0.00019832329546949406,0.012911016128125834,0.40943373038936476
VIX,3,20,252,0.00019977139113496522,0.01290823131436162,0.4107145674612474
VIX,3,21,252,0.00020148392408217463,0.012901478812761632,0.41195382423542615
VIX,3,22,252,0.00020350272938818588,0.012886581503406908,0.4128174415491938
VIX,4,1,252,0.00021664371526596352,0.012733423244291569,0.40661436252940264
VIX,4,2,252,0.00020963741344542572,0.012640710889173061,0.4008313510742335
VIX,4,3,252,0.0002038069831680857,0.012548703182839314,0.3954863335195113
VIX,4,4,252,0.0001992312721103485,0.012473780092255839,0.3905261696207618
VIX,4,5,252,0.0001959991196868038,0.012415326249387001,0.3863961218770078
VIX,4,6,252,0.00019334826796252593,0.012349055605456984,0.3829054320347771
VIX,4,7,252,0.00019179645549038978,0.012303704286251486,0.38022566721984163
VIX,4,8,252,0.00019035417257969237,0.012244705375046903,0.3781251525741297
VIX,4,9,252,0.00018908817289753352,0.012194381102542631,0.3760788260121317
VIX,4,10,252,0.00018774083973049257,0.012153859290250615,0.37390241113489764
VIX,4,11,252,0.00018676477505806185,0.012117905889442582,0.371954119114118
VIX,4,12,252,0.00018651603861048977,0.012084636328270821,0.3706076522306507
VIX,4,13,252,0.00018637367488328515,0.012055567148418364,0.36964943717227106
VIX,4,14,252,0.00018624393768983862,0.012017709139491111,0.3676380801254086
VIX,4,15,252,0.00018690088429528694,0.011986579389069824,0.36647818785736763
VIX,4,16,252,0.0001878455776126358,0.011964982340180806,0.36553488891406133
VIX,4,17,252,0.0001896155109208091,0.011932736248625352,0.3653932543508124
VIX,4,18,252,0.00019122039491181874,0.011936699704375874,0.36567738792934107
VIX,4,19,252,0.00019410865070083376,0.011961930982903962,0.36684764790387886
VIX,4,20,252,0.00019815169700217042,0.011970788636856525,0.36880876057566797
VIX,4,21,252,0.0002035755578247314,0.01197496104001727,0.371356403100387
VIX,4,22,252,0.00020999271925871608,0.011973280667650864,0.374504791497504
VIX,5,1,252,0.0004291219016686787,0.016076859914870283,0.30690713273031545
VIX,5,2,252,0.0004181513512773213,0.016055870922522576,0.3041273469517342
VIX,5,3,252,0.0004140444916169829,0.01602652246502855,0.3029746822148115
VIX,5,4,252,0.00041251410557386833,0.01608304227742191,0.30315151655446876
VIX,5,5,252,0.00041208236506183377,0.016208265878767312,0.30464464488161647
VIX,5,6,252,0.0004105556672343606,0.016339102763290942,0.306376221282074
VIX,5,7,252,0.00041134451383290934,0.016457401152375782,0.3082905606959122
VIX,5,8,252,0.000414735081344766,0.01658210874463356,0.3110959548601566
VIX,5,9,252,0.00041922432908193704,0.016711665680713923,0.3144309584566864
VIX,5,10,252,0.0004236166772463017,0.016873100925408644,0.318187176330211
VIX,5,11,252,0.00042807805237107723,0.01700856348907662,0.32202985677407386
VIX,5,12,252,0.0004348275096087623,0.01713031762383391,0.32560586715151574
VIX,5,13,252,0.0004440894570277659,0.017329134082077525,0.32963079967051334
VIX,5,14,252,0.00045546791149367034,0.017551238489796176,0.33451178864898257
VIX,5,15,252,0.0004657982070043095,0.017791180525936715,0.33956978469635973
VIX,5,16,252,0.00047710264692216945,0.018007118753638023,0.34525102610330166
VIX,5,17,252,0.0004892574849402025,0.01823376040934707,0.3513034431484393
VIX,5,18,252,0.0005006079693601413,0.018460031444558253,0.35745757703330894
VIX,5,19,252,0.0005124183055640406,0.01863094863680654,0.3635333050550559
VIX,5,20,252,0.0005256345766374306,0.018788356769175205,0.3687558410818613
VIX,5,21,252,0.0005446979764098167,0.018918269432316007,0.37493770106917873
VIX,5,22,252,0.0005705555922587363,0.019169619014933102,0.38272764198895154
VIX,6,1,252,0.00027990751355677293,0.014118573806506371,0.3483476779624641
VIX,6,2,252,0.0002764589325614906,0.014221368287933677,0.34930235788040215
VIX,6,3,252,0.00027465950661788167,0.014310555573961836,0.3505624637408797
VIX,6,4,252,0.0002733694524223847,0.014365695709493633,0.35202334495045945
VIX,6,5,252,0.0002739655721628832,0.014456225792303828,0.35414880388506303
VIX,6,6,252,0.00027585621472074666,0.014540326636365102,0.3568541937685438
VIX,6,7,252,0.0002757149556366884,0.014586519263988428,0.3592885619768408
VIX,6,8,252,0.0002763109857057945,0.014629368076640576,0.36189587642979537
VIX,6,9,252,0.00027770912370085073,0.014691507101584029,0.36489769797078664
VIX,6,10,252,0.00027983695117909924,0.01475370060660159,0.3683886057979859
VIX,6,11,252,0.0002827175588788751,0.014807814267966407,0.3726541475741919
VIX,6,12,252,0.0002858044885834042,0.014884680671677045,0.3773514518060487
VIX,6,13,252,0.000290189160838544,0.01499150022186829,0.38228102571088074
VIX,6,14,252,0.00029505156332151585,0.015132478478824105,0.38733223674638917
VIX,6,15,252,0.0003012484809977795,0.015277906521312336,0.3928006617196113
VIX,6,16,252,0.000308751584153997,0.015423890207532613,0.39852352749490993
VIX,6,17,252,0.0003170560555158692,0.015579264108674037,0.404431742629901
VIX,6,18,252,0.00032695219694403566,0.015739362622267102,0.4107305584933191
VIX,6,19,252,0.0003386634334577711,0.015929870338282713,0.4173308603633031
VIX,6,20,252,0.00035012535503107606,0.016103594922722533,0.4241963263526712
VIX,6,21,252,0.00036291101370172746,0.016279271678184427,0.43125550935215873
VIX,6,22,252,0.00037755206023412055,0.016458386298655415,0.43902331274164996
VIX,7,1,251,7.447768354133436e-05,0.008086937634323362,0.42256607122934414
VIX,7,2,251,7.422941134884069e-05,0.00808427894878761,0.4216079787771174
VIX,7,3,251,7.425769554891155e-05,0.008090368551248133,0.4226052624124318
VIX,7,4,251,7.438990878449393e-05,0.00809866959840049,0.4243167927812794
VIX,7,5,251,7.465402460207357e-05,0.008107760177868897,0.4265805052318222
VIX,7,6,251,7.481967325456161e-05,0.008116101637537645,0.42859865871963015
VIX,7,7,251,7.498794144575379e-05,0.008123983875853636,0.43036656068362283
VIX,7,8,251,7.50839768615679e-05,0.008134182614017235,0.4322381501084644
VIX,7,9,251,7.524830616049783e-05,0.008143829947527778,0.4340622632523617
VIX,7,10,251,7.537561163540585e-05,0.008149961295333791,0.4349455387599373
VIX,7,11,251,7.539322006338226e-05,0.008152541369974292,0.43493262156707196
VIX,7,12,251,7.536385458304927e-05,0.008154331689577765,0.43479069546189564
VIX,7,13,251,7.53750944596422e-05,0.008156789459767944,0.4350090087351737
VIX,7,14,251,7.542429002563545e-05,0.008159848107257776,0.4354146305895673
VIX,7,15,251,7.557403800125315e-05,0.008163694745104979,0.4361550740683706
VIX,7,16,251,7.571006025797799e-05,0.00816684463264637,0.43683688901814904
VIX,7,17,251,7.595496955730299e-05,0.008169238223730373,0.4376913412493022
VIX,7,18,251,7.623381367841882e-05,0.008171386643486144,0.43885428263340115
VIX,7,19,251,7.650274974981867e-05,0.008175126407774486,0.4403062084092664
VIX,7,20,251,7.673798251481324e-05,0.008175038930577283,0.4412928205650817
VIX,7,21,251,7.716768849821503e-05,0.00817404546497334,0.44259948286436734
VIX,7,22,251,7.773836518097276e-05,0.00817097605536229,0.44404292941452594
VIX,8,1,251,0.00029633576771066376,0.01218642752270709,0.23220425616631538
VIX,8,2,251,0.0002673624470487358,0.011725397189959576,0.22218178842416067
VIX,8,3,251,0.0002452874256242231,0.011225328935799406,0.21309600185085045
VIX,8,4,251,0.00022589675501976847,0.010810281067487684,0.20520829464400622
VIX,8,5,251,0.00021881050889424258,0.010634841801003592,0.1999723337605701
VIX,8,6,251,0.0002159063721419858,0.010581110099676156,0.19725112450231125
VIX,8,7,251,0.0002134493395946619,0.010643659664073702,0.19582948040293485
VIX,8,8,251,0.00021401196314492783,0.010858997144208344,0.19443367043259768
VIX,8,9,251,0.00021777999152700279,0.01107559754243488,0.19424127513763417
VIX,8,10,251,0.0002246768654375257,0.011252177630360894,0.19667409065563343
VIX,8,11,251,0.00023124186623749615,0.011468426013279716,0.1998564244474017
VIX,8,12,251,0.0002387961351825268,0.011660459816301663,0.2032321589216777
VIX,8,13,251,0.0002479550847408484,0.011925332424979793,0.20754290633625347
VIX,8,14,251,0.0002585560373464569,0.012249028401608998,0.21345714405747995
VIX,8,15,251,0.0002703384408139748,0.012607977729500537,0.22109816644481195
VIX,8,16,251,0.00028579376936686916,0.013110362246613947,0.2308232937755943
VIX,8,17,251,0.0003051974280431405,0.013670324605380969,0.24241321543891658
VIX,8,18,251,0.0003304803101820301,0.014326202013435676,0.25600403083087736
VIX,8,19,251,0.0003632300673251905,0.015006816710359182,0.2719958339857654
VIX,8,20,251,0.0004031324358532726,0.015713787796206767,0.29161387076753853
VIX,8,21,251,0.0004472672916231143,0.01647210425634445,0.3124881833084747
VIX,8,22,251,0.0004951226705666766,0.01718073280430244,0.3338149276484209
VIX,9,1,252,0.00017446994295083705,0.011610282251626369,0.24286424578178145
VIX,9,2,252,0.00016771231655035793,0.011578672483243608,0.24196086731955518
VIX,9,3,252,0.00016245346753377676,0.01157418465223097,0.24228958420919955
VIX,9,4,252,0.0001597008694489153,0.011576902107276627,0.2438530454773173
VIX,9,5,252,0.0001580609907477393,0.011572697579847394,0.2463046380728732
VIX,9,6,252,0.00015795746262670403,0.011553443700311316,0.24945447102244858
VIX,9,7,252,0.0001579270870959696,0.011544839472749093,0.25275192284624587
VIX,9,8,252,0.0001601743166956535,0.011590384995348276,0.25719668507494936
VIX,9,9,252,0.0001627615488325231,0.01162308884748401,0.2618446878224912
VIX,9,10,252,0.0001662286846064438,0.011661969390139484,0.2671744304975934
VIX,9,11,252,0.00017078479989819615,0.011742314128145238,0.2729813709544697
VIX,9,12,252,0.00017554581590188955,0.01190689371248115,0.2789521347213378
VIX,9,13,252,0.00018189853414967742,0.0121345524759685,0.28538798599078014
VIX,9,14,252,0.00018854719771242313,0.012404900872758773,0.2922119061306816
VIX,9,15,252,0.00019718283525841895,0.012665958194163275,0.29953724495959083
VIX,9,16,252,0.00020571893502306334,0.012912507347879874,0.30681694893106193
VIX,9,17,252,0.00021531139523247792,0.013134732547467488,0.3136872758549443
VIX,9,18,252,0.00022533255952664557,0.013403187745129339,0.32085470956946316
VIX,9,19,252,0.0002351434938669831,0.013647162908445474,0.32806260580190905
VIX,9,20,252,0.0002442137805305643,0.013866080664911969,0.3352675592159774
VIX,9,21,252,0.0002535387025120417,0.01407566531544332,0.3422950184871209
VIX,9,22,252,0.0002635541750043181,0.014268882599713411,0.3495425282682957
VIX,10,1,253,0.005771696735517891,0.049962753880160596,0.2766616434620052
VIX,10,2,253,0.00493086561072291,0.04786169779471503,0.26898126612755624
VIX,10,3,253,0.004316666542778238,0.045939651602699874,0.2631282336629126
VIX,10,4,253,0.0037955225518905484,0.04475945476534026,0.2593851057631243
VIX,10,5,253,0.0033967161716141896,0.043489044338467175,0.2580141290864369
VIX,10,6,253,0.0031135700897975383,0.04322547835587208,0.2593968636877521
VIX,10,7,253,0.0030110101319542238,0.04362104726609936,0.2637824276490048
VIX,10,8,253,0.0030377656215159797,0.0439687461290879,0.2707740498910992
VIX,10,9,253,0.0032340289597929395,0.04460885590949747,0.28064275597228977
VIX,10,10,253,0.0036287277223578957,0.04624572230546298,0.29336672425394056
VIX,10,11,253,0.004060897914794503,0.04840192182437497,0.3086475275681538
VIX,10,12,253,0.004637717892990826,0.05097663122996257,0.3284242531475246
VIX,10,13,253,0.0053769397966365925,0.05368067863699121,0.35259630745718584
VIX,10,14,253,0.006126091653154304,0.056482826174696465,0.38089261736193397
VIX,10,15,253,0.007016001408241183,0.059323053632555287,0.41634936927035043
VIX,10,16,253,0.008016599512588232,0.062498763194952164,0.4615857463982761
VIX,10,17,253,0.009066689747947422,0.06592405706068168,0.5129797693107184
VIX,10,18,253,0.010252073999528393,0.06933411926803754,0.5707435933408779
VIX,10,19,253,0.011589736120883954,0.07278891626080529,0.6330166022069961
VIX,10,20,253,0.01304536376226989,0.07625477842878824,0.7008031465270146
VIX,10,21,253,0.014492189348029217,0.07942020234597574,0.7702961278094896
VIX,10,22,253,0.01605694805607451,0.08243862480020209,0.8450027693313242
VIX,11,1,252,0.0009143081094182501,0.026435878755510928,0.5122218998882628
VIX,11,2,252,0.0009023522798674461,0.026427923329752107,0.5089558481323341
VIX,11,3,252,0.0008947480184325344,0.02643506797144935,0.5069389492818474
VIX,11,4,252,0.0008898998482321263,0.026445280590664776,0.505653240843274
VIX,11,5,252,0.0008856496255016222,0.026462022606512856,0.5048361703374996
VIX,11,6,252,0.0008851297783873452,0.026468521156600436,0.5041546440758291
VIX,11,7,252,0.0008828334425895142,0.026469841016402026,0.5034042164433232
VIX,11,8,252,0.0008822919018200997,0.026470139296059122,0.5030563806989526
