model,variant,seed,window_id,date,y,y_hat
TSMixerX,seed_sensitivity,123,7,2018-11-19,0.0635085315724277,0.028983939439058304
TSMixerX,seed_sensitivity,123,7,2018-12-21,0.07978025126287032,0.035252463072538376
TSMixerX,seed_sensitivity,123,8,2019-01-25,0.02025397228946452,0.01983988657593727
TSMixerX,seed_sensitivity,123,8,2019-02-27,0.01309299280613508,0.008157419972121716
TSMixerX,seed_sensitivity,123,8,2019-03-29,0.010772896703254506,0.010916191153228283
TSMixerX,seed_sensitivity,123,8,2019-05-01,0.014642742733946161,0.006926853209733963
TSMixerX,seed_sensitivity,123,8,2019-06-03,0.020772695260990667,0.034126874059438705
TSMixerX,seed_sensitivity,123,8,2019-07-03,0.010833928891873833,0.005266087595373392
TSMixerX,seed_sensitivity,123,8,2019-08-05,0.03219010995245581,0.02330605313181877
TSMixerX,seed_sensitivity,123,8,2019-09-05,0.02481087491538315,0.012098319828510284
TSMixerX,seed_sensitivity,123,8,2019-10-07,0.01964096452385402,0.012483594939112663
TSMixerX,seed_sensitivity,123,8,2019-11-06,0.006445515725366108,0.0074220639653503895
TSMixerX,seed_sensitivity,123,8,2019-12-09,0.009865564846825846,0.007113301195204258
TSMixerX,seed_sensitivity,123,9,2020-01-10,0.01961982544836508,0.008132797665894032
TSMixerX,seed_sensitivity,123,9,2020-02-12,0.11742943282789692,0.013221834786236286
TSMixerX,seed_sensitivity,123,9,2020-03-16,0.5110716840766463,0.049904413521289825
TSMixerX,seed_sensitivity,123,9,2020-04-16,0.18296913367072884,0.02049402706325054
TSMixerX,seed_sensitivity,123,9,2020-05-18,0.07959375840041945,0.011063631623983383
TSMixerX,seed_sensitivity,123,9,2020-06-18,0.09647825090074526,0.01910058781504631
TSMixerX,seed_sensitivity,123,9,2020-07-21,0.03226017967887539,0.01464763656258583
TSMixerX,seed_sensitivity,123,9,2020-08-20,0.028298621850159567,0.011273084208369255
TSMixerX,seed_sensitivity,123,9,2020-09-22,0.06656110661288833,0.03295321762561798
TSMixerX,seed_sensitivity,123,9,2020-10-22,0.0526541592385736,0.013940834440290928
TSMixerX,seed_sensitivity,123,9,2020-11-23,0.025843240135550137,0.028717506676912308
TSMixerX,seed_sensitivity,123,9,2020-12-24,0.016170984243923027,0.009677372872829437
TSMixerX,seed_sensitivity,123,10,2021-01-28,0.02372744405557065,0.019757669419050217
TSMixerX,seed_sensitivity,123,10,2021-03-02,0.02538848063319612,0.02017953433096409
TSMixerX,seed_sensitivity,123,10,2021-04-01,0.012391371192771105,0.018289782106876373
TSMixerX,seed_sensitivity,123,10,2021-05-04,0.019120549882166465,0.014513541013002396
TSMixerX,seed_sensitivity,123,10,2021-06-04,0.01069452072590523,0.018103593960404396
TSMixerX,seed_sensitivity,123,10,2021-07-07,0.01224627235436277,0.013849063776433468
TSMixerX,seed_sensitivity,123,10,2021-08-06,0.008750775161210941,0.01815490610897541
TSMixerX,seed_sensitivity,123,10,2021-09-08,0.011478228210446884,0.01397929061204195
TSMixerX,seed_sensitivity,123,10,2021-10-08,0.015560903880422687,0.023131750524044037
TSMixerX,seed_sensitivity,123,10,2021-11-09,0.012208944082377382,0.012998456135392189
TSMixerX,seed_sensitivity,123,10,2021-12-10,0.033990513496672724,0.02660108543932438
TSMixerX,seed_sensitivity,123,11,2022-01-12,0.04090945113050157,0.023771055042743683
TSMixerX,seed_sensitivity,123,11,2022-02-14,0.07042922885991215,0.06985054165124893
TSMixerX,seed_sensitivity,123,11,2022-03-17,0.05151535585245646,0.07677368074655533
TSMixerX,seed_sensitivity,123,11,2022-04-19,0.06142346016096172,0.014140505343675613
TSMixerX,seed_sensitivity,123,11,2022-05-19,0.08823982799980758,0.09215755760669708
TSMixerX,seed_sensitivity,123,11,2022-06-22,0.07333530362348528,0.06580187380313873
TSMixerX,seed_sensitivity,123,11,2022-07-25,0.03564634172490912,0.031993038952350616
TSMixerX,seed_sensitivity,123,11,2022-08-24,0.05439508972384091,0.008630242198705673
TSMixerX,seed_sensitivity,123,11,2022-09-26,0.08023907962065327,0.05873924493789673
TSMixerX,seed_sensitivity,123,11,2022-10-26,0.09375853831009708,0.056871384382247925
